id,psu_no,pid,district,weight,code_ur,a01,a02,a04,d05,d24,indd03,wap16,employed16,ur1,lfpr,sub,jobsearch,plf,youth,young,main_sect,attained,cash,age5,age10,usualhrs,usual_h,act_hrs,acthrs,ya,usualhrsc,usualhc,status1,lfs_round,district_1,c21,tvt,a0a,a0b,a0c,a0d,a1a,a1b,i08,i09,i10,i11,i12,lfs_year,weight2,d03b1
44520,1482,14821101,31,688.7540893554688,2,1,1,36,,,,1,0,,0,1,1,2,,,,1,,8,3,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,172.1885223388672,
44521,1482,14821102,31,688.7540893554688,2,2,7,25,4,,3,1,100,0,100,1,1,,,1,2,1,,6,2,2,30,30,2,1,,,1,11,,,1,,,,,,,,,,,,2020,172.1885223388672,14
44522,1482,14821103,31,688.7540893554688,2,1,3,14,,,,,,,,,1,,,,,1,,3,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,172.1885223388672,
44523,1482,14821104,31,688.7540893554688,2,1,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,172.1885223388672,
44524,1482,14821105,31,688.7540893554688,2,1,9,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,172.1885223388672,
44525,1482,14821201,31,688.7540893554688,2,1,1,24,1,,8,1,100,0,100,1,1,,1,1,3,1,26000,5,1,5,54,45,4,1,,,1,11,,,0,,,,,,,,,,,,2020,172.1885223388672,49
44526,1482,14821301,31,688.7540893554688,2,2,1,55,,,,1,0,,0,1,1,2,,,,1,,12,4,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,172.1885223388672,
44527,1482,14821302,31,688.7540893554688,2,1,3,16,1,,14,1,100,0,100,2,1,,1,1,3,1,31200,4,1,3,35,35,3,1,,,1,11,,,0,,,,,,,,,,,,2020,172.1885223388672,81
44528,1482,14821401,31,688.7540893554688,2,2,1,64,,,,1,0,,0,2,1,2,,,,1,,13,4,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,172.1885223388672,
44529,1482,14821402,31,688.7540893554688,2,1,3,20,,,,1,0,,0,2,1,2,1,1,,1,,5,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,172.1885223388672,
44530,1482,14821403,31,688.7540893554688,2,1,3,18,,,,1,0,,0,2,1,2,1,1,,1,,4,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,172.1885223388672,
44531,1482,14821501,31,688.7540893554688,2,2,1,52,1,,1,1,100,0,100,1,1,,,,1,2,20800,11,3,1,15,10,1,2,,,1,11,,,0,,,,,,,,,,,,2020,172.1885223388672,1
44532,1482,14821502,31,688.7540893554688,2,2,3,25,1,,6,1,100,0,100,1,1,,,1,2,3,52000,6,2,6,63,33,2,1,,,1,11,,,1,,,,,,,,,,,,2020,172.1885223388672,41
44533,1482,14821503,31,688.7540893554688,2,1,3,23,1,,6,1,100,0,100,2,1,,1,1,2,3,65000,5,1,5,60,,,1,,,1,11,,,1,,,,,,,,,,,,2020,172.1885223388672,41
44534,1482,14821504,31,688.7540893554688,2,1,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,172.1885223388672,
44535,1482,14821505,31,688.7540893554688,2,2,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,172.1885223388672,
44536,1482,14821506,31,688.7540893554688,2,2,5,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,172.1885223388672,
44537,1482,14821507,31,688.7540893554688,2,2,5,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,172.1885223388672,
44538,1482,14821601,31,688.7540893554688,2,1,1,24,1,,14,1,100,0,100,2,1,,1,1,3,4,27000,5,1,6,70,70,6,1,,,1,11,,,0,,,,,,,,,,,,2020,172.1885223388672,80
44539,1483,14830101,32,659.9462890625,2,1,1,50,4,,2,1,100,0,100,2,1,,,,2,1,,11,3,4,48,48,4,2,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,8
44540,1483,14830102,32,659.9462890625,2,2,2,46,,,,1,0,,0,1,1,2,,,,2,,10,3,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44541,1483,14830103,32,659.9462890625,2,2,3,19,,,,1,0,,0,1,1,2,1,1,,2,,4,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44542,1483,14830104,32,659.9462890625,2,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44543,1483,14830105,32,659.9462890625,2,1,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44544,1483,14830106,32,659.9462890625,2,2,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44545,1483,14830107,32,659.9462890625,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44546,1483,14830201,32,659.9462890625,2,1,1,24,4,,3,1,100,0,100,1,1,,1,1,2,1,,5,1,5,49,49,5,1,,,1,11,,,1,,,,,,,,,,,,2020,164.986572265625,11
44547,1483,14830202,32,659.9462890625,2,2,2,23,,,,1,0,,0,1,1,2,1,1,,2,,5,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44548,1483,14830203,32,659.9462890625,2,1,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44549,1483,14830301,32,659.9462890625,2,1,1,34,1,,6,1,100,0,100,1,1,,,,2,2,39000,7,2,3,40,9,1,2,,,1,11,,,1,,,,,,,,,,,,2020,164.986572265625,41
44550,1483,14830302,32,659.9462890625,2,2,2,30,,,,1,0,,0,1,1,2,,1,,1,,7,2,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44551,1483,14830303,32,659.9462890625,2,2,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44552,1483,14830401,32,659.9462890625,2,1,1,25,1,,6,1,100,0,100,1,1,,,1,2,2,26000,6,2,7,90,54,5,1,,,1,11,,,1,,,,,,,,,,,,2020,164.986572265625,41
44553,1483,14830402,32,659.9462890625,2,2,2,23,1,,8,1,100,0,100,1,1,,1,1,3,2,26000,5,1,1,10,5,1,1,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,49
44554,1483,14830403,32,659.9462890625,2,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44555,1483,14830502,32,659.9462890625,2,2,1,23,,,,1,0,100,100,1,1,,1,1,,2,,5,1,,,,,1,,,2,11,,E,0,,,,,,,,,,,,2020,164.986572265625,
44556,1483,14830503,32,659.9462890625,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44557,1483,14830601,32,659.9462890625,2,2,1,29,4,,7,1,100,0,100,1,1,,,1,3,4,,6,2,1,20,15,1,1,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,47
44558,1483,14830602,32,659.9462890625,2,2,7,27,,,,1,0,,0,1,1,2,,1,,4,,6,2,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44559,1483,14830603,32,659.9462890625,2,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44560,1483,14830604,32,659.9462890625,2,2,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44561,1483,14830701,32,659.9462890625,2,1,1,30,,,,1,0,100,100,1,1,,,1,,2,,7,2,,,,,1,,,2,11,,E,0,,,,,,,,,,,,2020,164.986572265625,
44562,1483,14830702,32,659.9462890625,2,2,2,38,,,,1,0,100,100,1,1,,,,,1,,8,3,,,,,2,,,2,11,,E,1,,,,,,,,,,,,2020,164.986572265625,
44563,1483,14830703,32,659.9462890625,2,2,3,15,,,,,,,,,1,,,,,2,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44564,1483,14830704,32,659.9462890625,2,2,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44565,1483,14830705,32,659.9462890625,2,1,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44566,1483,14830706,32,659.9462890625,2,1,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44567,1483,14830707,32,659.9462890625,2,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44568,1483,14830801,32,659.9462890625,2,2,1,73,,,,1,0,,0,2,1,,,,,1,,15,5,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44569,1483,14830802,32,659.9462890625,2,2,5,20,1,,6,1,100,0,100,1,1,,1,1,2,3,26000,5,1,5,54,54,5,1,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,41
44570,1483,14830901,32,659.9462890625,2,1,1,27,1,,6,1,100,0,100,1,1,,,1,2,1,21666.666015625,6,2,2,30,10,1,1,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,41
44571,1483,14830902,32,659.9462890625,2,2,2,27,,,,1,0,,0,1,1,2,,1,,2,,6,2,,,,,1,,,3,11,,,1,,,,,,,,,,,,2020,164.986572265625,
44572,1483,14830903,32,659.9462890625,2,2,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44573,1483,14831001,32,659.9462890625,2,2,1,59,,,,1,0,,0,2,1,2,,,,1,,12,4,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44574,1483,14831002,32,659.9462890625,2,1,2,80,4,,3,1,100,0,100,2,1,,,,2,1,,16,5,1,2,1,1,2,,,1,11,,,1,,,,,,,,,,,,2020,164.986572265625,16
44575,1483,14831003,32,659.9462890625,2,2,3,18,,,,1,0,,0,1,1,2,1,1,,2,,4,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44576,1483,14831004,32,659.9462890625,2,1,11,11,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44577,1483,14831101,32,659.9462890625,2,1,1,30,1,,1,1,100,0,100,1,1,,,1,1,2,18200,7,2,2,27,36,3,1,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,1
44578,1483,14831102,32,659.9462890625,2,2,2,32,,,,1,0,,0,1,1,2,,,,2,,7,2,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44579,1483,14831103,32,659.9462890625,2,2,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44580,1483,14831104,32,659.9462890625,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44581,1483,14831105,32,659.9462890625,2,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44582,1483,14831301,32,659.9462890625,2,1,1,29,,,,1,0,,0,2,1,2,,1,,4,,6,2,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44583,1483,14831302,32,659.9462890625,2,2,2,24,1,,1,1,100,0,100,2,1,,1,1,1,2,20800,5,1,4,42,8,1,1,,,1,11,,,1,,,,,,,,,,,,2020,164.986572265625,1
44584,1483,14831303,32,659.9462890625,2,2,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44585,1483,14831401,32,659.9462890625,2,1,1,45,1,,1,1,100,0,100,2,1,,,,1,1,10000,10,3,5,56,56,5,2,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,1
44586,1483,14831402,32,659.9462890625,2,2,2,46,1,,1,1,100,0,100,1,1,,,,1,2,18200,10,3,3,36,16,1,2,,,1,11,,,1,,,,,,,,,,,,2020,164.986572265625,1
44587,1483,14831405,32,659.9462890625,2,2,3,14,,,,,,,,,1,,,,,1,,3,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44588,1483,14831406,32,659.9462890625,2,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44589,1483,14831501,32,659.9462890625,2,2,1,51,,,,1,0,,0,2,1,2,,,,1,,11,3,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44590,1483,14831502,32,659.9462890625,2,2,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,164.986572265625,
44591,1483,14831601,32,659.9462890625,2,1,1,26,1,,1,1,100,0,100,2,1,,,1,1,1,15600,6,2,4,42,16,1,1,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,1
44592,1483,14831602,32,659.9462890625,2,2,2,21,1,,1,1,100,0,100,2,1,,1,1,1,2,15600,5,1,4,42,24,1,1,,,1,11,,,0,,,,,,,,,,,,2020,164.986572265625,1
44593,1483,14831603,32,659.9462890625,2,1,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,164.986572265625,
44594,1484,14840101,33,1101.3011474609375,1,2,1,38,4,,7,1,100,0,100,2,1,,,,3,2,,8,3,1,21,8,1,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,47
44595,1484,14840102,33,1101.3011474609375,1,1,3,19,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44596,1484,14840103,33,1101.3011474609375,1,1,3,15,,,,,,,,,1,,,,,2,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44597,1484,14840104,33,1101.3011474609375,1,2,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44598,1484,14840105,33,1101.3011474609375,1,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44599,1484,14840201,33,1101.3011474609375,1,1,1,46,,,,1,0,,0,2,1,2,,,,1,,10,3,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44600,1484,14840202,33,1101.3011474609375,1,2,2,45,,,,1,0,,0,2,1,2,,,,1,,10,3,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44601,1484,14840203,33,1101.3011474609375,1,2,3,21,,,,1,0,,0,2,1,,1,1,,3,,5,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44602,1484,14840204,33,1101.3011474609375,1,2,3,18,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,11,,,1,,,,,,,,,,,,2020,275.3252868652344,
44603,1484,14840205,33,1101.3011474609375,1,1,3,15,,,,,,,,,1,,,,,2,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44604,1484,14840206,33,1101.3011474609375,1,2,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44605,1484,14840207,33,1101.3011474609375,1,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44606,1484,14840301,33,1101.3011474609375,1,2,2,27,,,,1,0,,0,2,1,2,,1,,4,,6,2,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44607,1484,14840302,33,1101.3011474609375,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44608,1484,14840303,33,1101.3011474609375,1,1,1,32,1,,15,1,100,0,100,2,1,,,,3,1,80000,7,2,6,63,63,6,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,84
44609,1484,14840304,33,1101.3011474609375,1,2,4,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44610,1484,14840401,33,1101.3011474609375,1,1,1,60,,,,1,0,,0,1,1,2,,,,4,,13,4,,,,,2,,,3,11,,,1,,,,,,,,,,,,2020,275.3252868652344,
44611,1484,14840402,33,1101.3011474609375,1,2,2,55,,,,1,0,,0,2,1,2,,,,2,,12,4,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44612,1484,14840403,33,1101.3011474609375,1,1,3,27,,,,1,0,100,100,2,1,,,1,,4,,6,2,,,,,1,,,2,11,,F,1,,,,,,,,,,,,2020,275.3252868652344,
44613,1484,14840404,33,1101.3011474609375,1,1,3,23,4,,18,1,100,0,100,2,1,,1,1,3,4,,5,1,3,40,,,1,,,1,11,,,1,,,,,,,,,,,,2020,275.3252868652344,90
44614,1484,14840405,33,1101.3011474609375,1,2,3,17,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44615,1484,14840406,33,1101.3011474609375,1,2,3,15,,,,,,,,,1,,,,,2,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44616,1484,14840407,33,1101.3011474609375,1,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44617,1484,14840408,33,1101.3011474609375,1,1,3,14,,,,,,,,,1,,,,,1,,3,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44618,1484,14840409,33,1101.3011474609375,1,1,3,33,1,,9,1,100,0,100,1,1,,,,3,4,65000,7,2,3,40,24,1,2,,,1,11,,,1,,,,,,,,,,,,2020,275.3252868652344,56
44619,1484,14840501,33,1101.3011474609375,1,1,1,39,1,,6,1,100,0,100,1,1,,,,2,1,52000,8,3,2,30,30,2,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,41
44620,1484,14840502,33,1101.3011474609375,1,2,2,39,,,,1,0,,0,1,1,,,,,1,,8,3,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44621,1484,14840503,33,1101.3011474609375,1,2,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44622,1484,14840504,33,1101.3011474609375,1,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44623,1484,14840505,33,1101.3011474609375,1,2,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44624,1484,14840506,33,1101.3011474609375,1,1,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44625,1484,14840507,33,1101.3011474609375,1,1,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44626,1484,14840508,33,1101.3011474609375,1,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44627,1484,14840601,33,1101.3011474609375,1,2,1,66,,,,1,0,,0,2,1,,,,,1,,14,5,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44628,1484,14840602,33,1101.3011474609375,1,1,3,27,,,,1,0,100,100,2,1,,,1,,5,,6,2,,,,,1,,,2,11,,EG,0,,,,,,,,,,,,2020,275.3252868652344,
44629,1484,14840701,33,1101.3011474609375,1,1,1,51,1,,1,1,100,0,100,2,1,,,,1,3,100000,11,3,4,45,32,2,2,,,1,11,,,1,,,,,,,,,,,,2020,275.3252868652344,1
44630,1484,14840702,33,1101.3011474609375,1,2,2,42,,,,1,0,,0,2,1,2,,,,4,,9,3,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44631,1484,14840801,33,1101.3011474609375,1,1,1,30,1,,6,1,100,0,100,2,1,,,1,2,3,65000,7,2,5,50,20,1,1,,,1,11,,,1,,,,,,,,,,,,2020,275.3252868652344,41
44632,1484,14840802,33,1101.3011474609375,1,2,2,23,,,,1,0,,0,2,1,2,1,1,,3,,5,1,,,,,1,,,3,11,,,1,,,,,,,,,,,,2020,275.3252868652344,
44633,1484,14840803,33,1101.3011474609375,1,1,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44634,1484,14840901,33,1101.3011474609375,1,1,1,47,4,,1,1,100,0,100,2,1,,,,1,5,,10,3,7,100,60,5,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,1
44635,1484,14840902,33,1101.3011474609375,1,2,2,45,4,,7,1,100,0,100,2,1,,,,3,3,,10,3,5,50,50,5,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,47
44636,1484,14840903,33,1101.3011474609375,1,1,3,21,1,,6,1,100,0,100,2,1,,1,1,2,4,39000,5,1,5,50,50,5,1,,,1,11,,,1,,,,,,,,,,,,2020,275.3252868652344,41
44637,1484,14840904,33,1101.3011474609375,1,2,3,18,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,11,,,1,,,,,,,,,,,,2020,275.3252868652344,
44638,1484,14840905,33,1101.3011474609375,1,1,3,17,1,,6,1,100,0,100,2,1,,1,1,2,3,39000,4,1,3,40,40,3,1,,,1,11,,,1,,,,,,,,,,,,2020,275.3252868652344,41
44639,1484,14840906,33,1101.3011474609375,1,1,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44640,1484,14841001,33,1101.3011474609375,1,2,1,74,,,,1,0,,0,2,1,,,,,4,,15,5,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44641,1484,14841101,33,1101.3011474609375,1,2,1,48,4,,7,1,100,0,100,1,1,,,,3,1,,10,3,5,54,54,5,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,47
44642,1484,14841102,33,1101.3011474609375,1,2,3,24,,,,1,0,,0,2,1,,1,1,,3,,5,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44643,1484,14841103,33,1101.3011474609375,1,2,3,14,,,,,,,,,1,,,,,2,,3,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44644,1484,14841104,33,1101.3011474609375,1,1,3,17,,,,1,0,,0,2,1,,1,1,,2,,4,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44645,1484,14841201,33,1101.3011474609375,1,1,1,41,1,,16,1,100,0,100,1,1,,,,3,4,50000,9,3,4,45,,,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,85
44646,1484,14841202,33,1101.3011474609375,1,2,2,42,4,,12,1,100,0,100,2,1,,,,3,5,,9,3,3,40,20,1,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,68
44647,1484,14841203,33,1101.3011474609375,1,1,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44648,1484,14841204,33,1101.3011474609375,1,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44649,1484,14841301,33,1101.3011474609375,1,1,1,50,,,,1,0,,0,2,1,2,,,,2,,11,3,,,,,2,,,3,11,,,1,,,,,,,,,,,,2020,275.3252868652344,
44650,1484,14841302,33,1101.3011474609375,1,2,2,48,4,,9,1,100,0,100,2,1,,,,3,1,,10,3,4,45,45,4,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,56
44651,1484,14841304,33,1101.3011474609375,1,2,3,24,6,,7,1,100,0,100,2,1,,1,1,3,1,,5,1,2,32,34,2,1,,,1,11,,,1,,,,,,,,,,,,2020,275.3252868652344,47
44652,1484,14841305,33,1101.3011474609375,1,1,3,21,,,,1,0,,0,2,1,,1,1,,3,,5,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44653,1484,14841306,33,1101.3011474609375,1,1,3,18,1,,9,1,100,0,100,2,1,,1,1,3,3,13333,4,1,4,45,45,4,1,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,56
44654,1484,14841307,33,1101.3011474609375,1,2,3,15,,,,,,,,,1,,,,,1,,4,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44655,1484,14841308,33,1101.3011474609375,1,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44656,1484,14841309,33,1101.3011474609375,1,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44657,1484,14841310,33,1101.3011474609375,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44658,1484,14841401,33,1101.3011474609375,1,1,1,46,1,,15,1,100,0,100,1,1,,,,3,5,66667,10,3,4,45,45,4,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,84
44659,1484,14841402,33,1101.3011474609375,1,2,2,41,4,,7,1,100,0,100,1,1,,,,3,2,,9,3,4,42,38,3,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,45
44660,1484,14841403,33,1101.3011474609375,1,2,3,17,,,,1,0,,0,1,1,2,1,1,,4,,4,1,,,,,1,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44661,1484,14841404,33,1101.3011474609375,1,1,3,14,,,,,,,,,1,,,,,2,,3,,,,,,,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44662,1484,14841405,33,1101.3011474609375,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,,,,,2020,275.3252868652344,
44663,1484,14841501,33,1101.3011474609375,1,1,1,67,,,,1,0,,0,2,1,,,,,1,,14,5,,,,,2,,,3,11,,,0,,,,,,,,,,,,2020,275.3252868652344,
44664,1484,14841502,33,1101.3011474609375,1,2,2,66,4,,7,1,100,0,100,2,1,,,,3,1,,14,5,3,38,38,3,2,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,47
44665,1484,14841503,33,1101.3011474609375,1,2,10,15,1,,20,,,,,,1,,,,3,2,5000,4,,5,54,54,5,,,,1,11,,,0,,,,,,,,,,,,2020,275.3252868652344,97
44666,1485,14850101,33,421.4910888671875,2,2,1,53,1,,3,1,100,0,100,2,1,,,,2,1,6000,11,3,3,36,36,3,2,,,1,11,,,0,,,,,,,,,,,,2020,105.37277221679688,10
44667,1485,14850102,33,421.4910888671875,2,2,3,18,4,,7,1,100,0,100,2,1,,1,1,3,1,,4,1,1,20,20,1,1,,,1,11,,,0,,,,,,,,,,,,2020,105.37277221679688,47
44668,1485,14850103,33,421.4910888671875,2,1,3,16,1,,3,1,100,0,100,2,1,,1,1,2,1,31200,4,1,2,30,20,1,1,,,1,11,,,0,,,,,,,,,,,,2020,105.37277221679688,23
